flight_id,flight_number,airline_code,airline_name,aircraft_id,aircraft_series,aircraft_category,origin_airport,date_key,arrival_time,arrival_slot_id,estimated_pax,estimated_bags,cargo_kg,has_cargo_data,is_active
9232,EY7651,EY,Etihad Airways,1,A380,Widebody,LHR,20250624,06:30:00,79,466,602,0.0,FALSE,TRUE
9233,EY8555,EY,Etihad Airways,1,A380,Widebody,JNB,20250624,06:30:00,79,457,635,9988.1,TRUE,TRUE
9234,EY5526,EY,Etihad Airways,6,A330,Widebody,DEL,20250624,06:40:00,81,203,285,4119.3,TRUE,TRUE
9235,EY9760,EY,Etihad Airways,6,A330,Widebody,BKK,20250624,06:50:00,83,238,326,2568.6,TRUE,TRUE
9236,EY6295,EY,Etihad Airways,5,B787,Widebody,DXB,20250624,06:55:00,84,262,381,0.0,FALSE,TRUE
9237,EY6177,EY,Etihad Airways,3,B747,Widebody,SIN,20250624,06:55:00,84,296,393,0.0,FALSE,TRUE
9238,BS8364,BS,British International Helicopters,10,E190,Narrowbody,JFK,20250624,07:35:00,92,82,109,0.0,FALSE,TRUE
9239,6E2069,6E,IndiGo,7,A321,Narrowbody,DEL,20250624,08:05:00,98,151,207,0.0,FALSE,TRUE
9240,EY2154,EY,Etihad Airways,3,B747,Widebody,CAI,20250624,08:10:00,99,284,381,0.0,FALSE,TRUE
9241,EY211,EY,Etihad Airways,7,A321,Narrowbody,DEL,20250624,08:10:00,99,164,202,2186.4,TRUE,TRUE
9242,EY9053,EY,Etihad Airways,8,A320,Narrowbody,ICN,20250624,09:05:00,110,155,195,0.0,FALSE,TRUE
9243,G96425,G9,Air Arabia Abu Dhabi,8,A320,Narrowbody,NRT,20250624,09:05:00,110,134,161,0.0,FALSE,TRUE
9244,RJ5567,RJ,Royal Jordanian,10,E190,Narrowbody,FRA,20250624,09:10:00,111,75,104,0.0,FALSE,TRUE
9245,EY6626,EY,Etihad Airways,4,A350,Widebody,MUM,20250624,09:25:00,114,271,329,0.0,FALSE,TRUE
9246,W66051,W6,Wizz Air Abu Dhabi,8,A320,Narrowbody,LHR,20250624,09:30:00,115,147,213,965.2,TRUE,TRUE
9247,PK4854,PK,Pakistan International Airlines,5,B787,Widebody,CAI,20250624,09:30:00,115,212,258,0.0,FALSE,TRUE
9248,EY7111,EY,Etihad Airways,4,A350,Widebody,MUM,20250624,09:40:00,117,278,367,0.0,FALSE,TRUE
9249,W67531,W6,Wizz Air Abu Dhabi,7,A321,Narrowbody,CDG,20250624,09:40:00,117,184,233,1475.0,TRUE,TRUE
9250,W62766,W6,Wizz Air Abu Dhabi,7,A321,Narrowbody,NRT,20250624,10:00:00,121,148,181,0.0,FALSE,TRUE
9251,EY3635,EY,Etihad Airways,1,A380,Widebody,LHR,20250624,10:20:00,125,397,496,0.0,FALSE,TRUE
9252,QR4437,QR,Qatar Airways,10,E190,Narrowbody,ICN,20250624,10:20:00,125,73,105,371.3,TRUE,TRUE
9253,IX8907,IX,Air India Express,9,B737,Narrowbody,CDG,20250624,10:35:00,128,152,198,669.9,TRUE,TRUE
9254,EY8564,EY,Etihad Airways,2,B777,Widebody,FRA,20250624,11:00:00,133,321,424,6795.3,TRUE,TRUE
9255,EY3289,EY,Etihad Airways,7,A321,Narrowbody,ICN,20250624,11:05:00,134,180,261,0.0,FALSE,TRUE
9256,W63770,W6,Wizz Air Abu Dhabi,7,A321,Narrowbody,MUM,20250624,11:10:00,135,173,256,2369.8,TRUE,TRUE
9257,EY8794,EY,Etihad Airways,4,A350,Widebody,KWI,20250624,11:35:00,140,256,371,7428.7,TRUE,TRUE
9258,EY7464,EY,Etihad Airways,6,A330,Widebody,LHR,20250624,11:45:00,142,187,236,0.0,FALSE,TRUE
9259,EY5105,EY,Etihad Airways,6,A330,Widebody,BKK,20250624,12:05:00,146,192,248,0.0,FALSE,TRUE
9260,EY7163,EY,Etihad Airways,3,B747,Widebody,JFK,20250624,12:15:00,148,338,497,0.0,FALSE,TRUE
9261,EY9177,EY,Etihad Airways,1,A380,Widebody,SIN,20250624,12:40:00,153,419,551,11624.3,TRUE,TRUE
9262,EY9639,EY,Etihad Airways,4,A350,Widebody,JNB,20250624,12:50:00,155,256,312,0.0,FALSE,TRUE
9263,IX7401,IX,Air India Express,3,B747,Widebody,NRT,20250624,13:05:00,158,342,420,0.0,FALSE,TRUE
9264,6E1760,6E,IndiGo,7,A321,Narrowbody,JFK,20250624,13:05:00,158,178,243,0.0,FALSE,TRUE
9265,EY3138,EY,Etihad Airways,8,A320,Narrowbody,FRA,20250624,13:10:00,159,147,194,0.0,FALSE,TRUE
9266,EY2382,EY,Etihad Airways,4,A350,Widebody,DEL,20250624,13:20:00,161,279,403,0.0,FALSE,TRUE
9267,EY3613,EY,Etihad Airways,7,A321,Narrowbody,CDG,20250624,13:40:00,165,167,228,1670.3,TRUE,TRUE
9268,EY4966,EY,Etihad Airways,5,B787,Widebody,HKG,20250624,13:50:00,167,223,269,4363.4,TRUE,TRUE
9269,W63560,W6,Wizz Air Abu Dhabi,7,A321,Narrowbody,KWI,20250624,13:50:00,167,154,199,0.0,FALSE,TRUE
9270,EY4689,EY,Etihad Airways,6,A330,Widebody,LHR,20250624,14:05:00,170,194,250,3117.8,TRUE,TRUE
9271,EY3789,EY,Etihad Airways,8,A320,Narrowbody,SIN,20250624,14:30:00,175,150,201,0.0,FALSE,TRUE
9272,IX5124,IX,Air India Express,10,E190,Narrowbody,SIN,20250624,14:30:00,175,81,106,796.1,TRUE,TRUE
9273,IX500,IX,Air India Express,8,A320,Narrowbody,KWI,20250624,14:45:00,178,132,192,1902.5,TRUE,TRUE
9274,6E2745,6E,IndiGo,8,A320,Narrowbody,JNB,20250624,14:45:00,178,130,162,0.0,FALSE,TRUE
9275,W65533,W6,Wizz Air Abu Dhabi,7,A321,Narrowbody,KWI,20250624,14:45:00,178,149,222,0.0,FALSE,TRUE
9276,EY6810,EY,Etihad Airways,6,A330,Widebody,BKK,20250624,15:15:00,184,188,247,0.0,FALSE,TRUE
9277,EY843,EY,Etihad Airways,6,A330,Widebody,DEL,20250624,15:35:00,188,192,242,0.0,FALSE,TRUE
9278,EY8609,EY,Etihad Airways,5,B787,Widebody,CDG,20250624,15:45:00,190,224,317,6151.4,TRUE,TRUE
9279,G93245,G9,Air Arabia Abu Dhabi,8,A320,Narrowbody,CDG,20250624,15:45:00,190,166,227,1331.7,TRUE,TRUE
9280,EY619,EY,Etihad Airways,7,A321,Narrowbody,BKK,20250624,15:50:00,191,150,186,0.0,FALSE,TRUE
9281,EY7123,EY,Etihad Airways,2,B777,Widebody,KWI,20250624,15:50:00,191,327,402,8078.4,TRUE,TRUE
9282,EY4198,EY,Etihad Airways,3,B747,Widebody,CAI,20250624,15:55:00,192,325,466,0.0,FALSE,TRUE
9283,SV2879,SV,Saudi Arabian Airlines,6,A330,Widebody,JNB,20250624,16:00:00,193,236,300,0.0,FALSE,TRUE
9284,W63503,W6,Wizz Air Abu Dhabi,8,A320,Narrowbody,CDG,20250624,16:05:00,194,153,217,0.0,FALSE,TRUE
9285,G9617,G9,Air Arabia Abu Dhabi,7,A321,Narrowbody,JFK,20250624,16:40:00,201,174,244,0.0,FALSE,TRUE
9286,EY3261,EY,Etihad Airways,1,A380,Widebody,BKK,20250624,16:55:00,204,368,525,0.0,FALSE,TRUE
9287,G92750,G9,Air Arabia Abu Dhabi,7,A321,Narrowbody,JFK,20250624,17:45:00,214,166,203,0.0,FALSE,TRUE
9288,G95357,G9,Air Arabia Abu Dhabi,8,A320,Narrowbody,ICN,20250624,18:10:00,219,157,230,0.0,FALSE,TRUE
9289,EY8675,EY,Etihad Airways,7,A321,Narrowbody,JNB,20250624,18:10:00,219,155,218,1316.1,TRUE,TRUE
9290,EY6689,EY,Etihad Airways,6,A330,Widebody,SIN,20250624,18:45:00,226,210,258,0.0,FALSE,TRUE
9291,EY5886,EY,Etihad Airways,7,A321,Narrowbody,JFK,20250624,19:20:00,233,167,221,1810.4,TRUE,TRUE
9292,EY9280,EY,Etihad Airways,3,B747,Widebody,SIN,20250624,19:30:00,235,313,465,0.0,FALSE,TRUE
9293,W63807,W6,Wizz Air Abu Dhabi,7,A321,Narrowbody,CAI,20250624,19:30:00,235,182,267,1452.2,TRUE,TRUE
9294,EY4819,EY,Etihad Airways,7,A321,Narrowbody,NRT,20250624,21:05:00,254,150,182,1662.8,TRUE,TRUE
9295,EY8250,EY,Etihad Airways,1,A380,Widebody,JNB,20250624,21:50:00,263,443,641,0.0,FALSE,TRUE
9296,EY9305,EY,Etihad Airways,7,A321,Narrowbody,LHR,20250624,22:00:00,265,151,209,0.0,FALSE,TRUE
9297,EY9335,EY,Etihad Airways,6,A330,Widebody,MUM,20250624,22:30:00,271,245,311,5364.1,TRUE,TRUE
9298,EY4288,EY,Etihad Airways,8,A320,Narrowbody,SIN,20250624,23:35:00,284,159,219,0.0,FALSE,TRUE
9299,W69005,W6,Wizz Air Abu Dhabi,8,A320,Narrowbody,CAI,20250625,00:10:00,3,140,171,0.0,FALSE,TRUE
9300,EY1957,EY,Etihad Airways,7,A321,Narrowbody,NRT,20250625,00:20:00,5,154,197,0.0,FALSE,TRUE
9301,IX4621,IX,Air India Express,2,B777,Widebody,JNB,20250625,04:55:00,60,315,397,0.0,FALSE,TRUE
9302,6E4999,6E,IndiGo,7,A321,Narrowbody,CDG,20250625,05:35:00,68,149,204,0.0,FALSE,TRUE
9303,GF7632,GF,Gulf Air,4,A350,Widebody,NRT,20250625,05:55:00,72,245,324,0.0,FALSE,TRUE
9304,EY6716,EY,Etihad Airways,2,B777,Widebody,CAI,20250625,06:00:00,73,328,489,0.0,FALSE,TRUE
9305,EY8752,EY,Etihad Airways,7,A321,Narrowbody,BKK,20250625,06:15:00,76,152,185,0.0,FALSE,TRUE
9306,EY7530,EY,Etihad Airways,4,A350,Widebody,ICN,20250625,06:20:00,77,228,289,0.0,FALSE,TRUE
9307,QR4957,QR,Qatar Airways,2,B777,Widebody,SIN,20250625,06:25:00,78,314,435,4123.6,TRUE,TRUE
9308,G99569,G9,Air Arabia Abu Dhabi,7,A321,Narrowbody,BKK,20250625,06:30:00,79,189,266,1365.7,TRUE,TRUE
9309,EY5177,EY,Etihad Airways,2,B777,Widebody,JNB,20250625,07:00:00,85,279,390,0.0,FALSE,TRUE
9310,EY2294,EY,Etihad Airways,7,A321,Narrowbody,HKG,20250625,07:00:00,85,149,182,0.0,FALSE,TRUE
9311,W6247,W6,Wizz Air Abu Dhabi,8,A320,Narrowbody,KWI,20250625,07:15:00,88,142,177,1535.2,TRUE,TRUE
9312,EY1824,EY,Etihad Airways,5,B787,Widebody,ICN,20250625,07:15:00,88,241,296,0.0,FALSE,TRUE
9313,G93376,G9,Air Arabia Abu Dhabi,7,A321,Narrowbody,ICN,20250625,07:20:00,89,165,226,1058.2,TRUE,TRUE
9314,EY7141,EY,Etihad Airways,7,A321,Narrowbody,LHR,20250625,07:20:00,89,148,213,0.0,FALSE,TRUE
9315,6E6242,6E,IndiGo,7,A321,Narrowbody,LHR,20250625,07:20:00,89,176,244,0.0,FALSE,TRUE
9316,EY9378,EY,Etihad Airways,8,A320,Narrowbody,JFK,20250625,07:25:00,90,160,233,0.0,FALSE,TRUE
9317,G96007,G9,Air Arabia Abu Dhabi,8,A320,Narrowbody,DXB,20250625,07:50:00,95,146,201,917.0,TRUE,TRUE
9318,SV6227,SV,Saudi Arabian Airlines,9,B737,Narrowbody,NRT,20250625,07:55:00,96,123,179,0.0,FALSE,TRUE
9319,EY3028,EY,Etihad Airways,8,A320,Narrowbody,ICN,20250625,07:55:00,96,149,191,0.0,FALSE,TRUE
9320,EY3076,EY,Etihad Airways,1,A380,Widebody,NRT,20250625,08:20:00,101,366,523,10044.4,TRUE,TRUE
9321,EY814,EY,Etihad Airways,8,A320,Narrowbody,SIN,20250625,08:25:00,102,160,207,1412.0,TRUE,TRUE
9322,6E627,6E,IndiGo,7,A321,Narrowbody,SIN,20250625,08:25:00,102,145,190,0.0,FALSE,TRUE
9323,G96379,G9,Air Arabia Abu Dhabi,8,A320,Narrowbody,CAI,20250625,08:50:00,107,165,246,0.0,FALSE,TRUE
9324,EY1450,EY,Etihad Airways,7,A321,Narrowbody,FRA,20250625,09:00:00,109,184,273,0.0,FALSE,TRUE
9325,EY9811,EY,Etihad Airways,6,A330,Widebody,DXB,20250625,09:05:00,110,243,312,0.0,FALSE,TRUE
9326,EY3734,EY,Etihad Airways,5,B787,Widebody,SIN,20250625,09:05:00,110,224,320,0.0,FALSE,TRUE
9327,EY9795,EY,Etihad Airways,8,A320,Narrowbody,NRT,20250625,09:25:00,114,167,239,0.0,FALSE,TRUE
9328,EY6153,EY,Etihad Airways,5,B787,Widebody,KWI,20250625,09:30:00,115,223,279,0.0,FALSE,TRUE
9329,EY2300,EY,Etihad Airways,7,A321,Narrowbody,SIN,20250625,09:35:00,116,163,227,0.0,FALSE,TRUE
9330,W61570,W6,Wizz Air Abu Dhabi,7,A321,Narrowbody,ICN,20250625,10:05:00,122,162,213,1526.3,TRUE,TRUE
9331,EY8401,EY,Etihad Airways,2,B777,Widebody,KWI,20250625,10:20:00,125,327,453,6623.8,TRUE,TRUE
9332,EY4591,EY,Etihad Airways,7,A321,Narrowbody,MUM,20250625,10:30:00,127,178,242,0.0,FALSE,TRUE
9333,W67984,W6,Wizz Air Abu Dhabi,7,A321,Narrowbody,KWI,20250625,10:40:00,129,146,200,2431.3,TRUE,TRUE
9334,EY1339,EY,Etihad Airways,7,A321,Narrowbody,DEL,20250625,11:00:00,133,159,214,0.0,FALSE,TRUE
9335,6E9411,6E,IndiGo,7,A321,Narrowbody,BKK,20250625,11:05:00,134,189,247,0.0,FALSE,TRUE
9336,6E2444,6E,IndiGo,8,A320,Narrowbody,FRA,20250625,11:05:00,134,131,182,1409.0,TRUE,TRUE
9337,EY9903,EY,Etihad Airways,7,A321,Narrowbody,BKK,20250625,11:30:00,139,147,205,0.0,FALSE,TRUE
9338,EY3165,EY,Etihad Airways,7,A321,Narrowbody,CDG,20250625,11:50:00,143,146,200,2687.4,TRUE,TRUE
9339,IX1676,IX,Air India Express,10,E190,Narrowbody,HKG,20250625,11:55:00,144,75,112,795.5,TRUE,TRUE
9340,EY2772,EY,Etihad Airways,6,A330,Widebody,MUM,20250625,12:05:00,146,213,312,0.0,FALSE,TRUE
9341,EY9946,EY,Etihad Airways,8,A320,Narrowbody,DXB,20250625,12:15:00,148,149,220,1480.5,TRUE,TRUE
9342,EY241,EY,Etihad Airways,8,A320,Narrowbody,BKK,20250625,13:05:00,158,163,213,0.0,FALSE,TRUE
9343,G91411,G9,Air Arabia Abu Dhabi,7,A321,Narrowbody,MUM,20250625,13:10:00,159,170,211,0.0,FALSE,TRUE
9344,EY694,EY,Etihad Airways,8,A320,Narrowbody,DXB,20250625,13:10:00,159,139,174,1047.6,TRUE,TRUE
9345,EY6532,EY,Etihad Airways,7,A321,Narrowbody,FRA,20250625,13:10:00,159,163,218,0.0,FALSE,TRUE
9346,EY3455,EY,Etihad Airways,5,B787,Widebody,NRT,20250625,13:25:00,162,228,286,5418.3,TRUE,TRUE
9347,EY558,EY,Etihad Airways,5,B787,Widebody,SIN,20250625,13:25:00,162,205,248,0.0,FALSE,TRUE
9348,EY6008,EY,Etihad Airways,8,A320,Narrowbody,SIN,20250625,13:30:00,163,159,236,993.5,TRUE,TRUE
9349,EY2828,EY,Etihad Airways,1,A380,Widebody,FRA,20250625,14:00:00,169,459,640,9779.8,TRUE,TRUE
9350,EY1530,EY,Etihad Airways,5,B787,Widebody,SIN,20250625,14:25:00,174,239,318,0.0,FALSE,TRUE
9351,QP7105,QP,Akasa Air,8,A320,Narrowbody,ICN,20250625,14:30:00,175,157,234,1423.7,TRUE,TRUE
9352,EY7423,EY,Etihad Airways,1,A380,Widebody,JNB,20250625,14:35:00,176,420,541,0.0,FALSE,TRUE
9353,EY5910,EY,Etihad Airways,2,B777,Widebody,DXB,20250625,15:10:00,183,271,405,5231.6,TRUE,TRUE
9354,EY4630,EY,Etihad Airways,7,A321,Narrowbody,KWI,20250625,15:20:00,185,157,195,2138.4,TRUE,TRUE
9355,EY8960,EY,Etihad Airways,7,A321,Narrowbody,SIN,20250625,15:30:00,187,158,220,0.0,FALSE,TRUE
9356,6E9850,6E,IndiGo,7,A321,Narrowbody,DEL,20250625,15:40:00,189,180,237,0.0,FALSE,TRUE
9357,GF1806,GF,Gulf Air,8,A320,Narrowbody,DXB,20250625,15:40:00,189,128,156,1255.2,TRUE,TRUE
9358,SV9659,SV,Saudi Arabian Airlines,9,B737,Narrowbody,ICN,20250625,15:55:00,192,137,189,1150.4,TRUE,TRUE
9359,EY1614,EY,Etihad Airways,7,A321,Narrowbody,KWI,20250625,16:25:00,198,142,175,0.0,FALSE,TRUE
9360,W65370,W6,Wizz Air Abu Dhabi,8,A320,Narrowbody,FRA,20250625,17:00:00,205,126,184,0.0,FALSE,TRUE
9361,EY688,EY,Etihad Airways,8,A320,Narrowbody,FRA,20250625,17:10:00,207,166,199,0.0,FALSE,TRUE
9362,G98926,G9,Air Arabia Abu Dhabi,8,A320,Narrowbody,MUM,20250625,17:10:00,207,161,222,0.0,FALSE,TRUE
9363,EY6696,EY,Etihad Airways,5,B787,Widebody,CDG,20250625,17:10:00,207,221,331,0.0,FALSE,TRUE
9364,6E4945,6E,IndiGo,7,A321,Narrowbody,DXB,20250625,17:35:00,212,166,229,1968.6,TRUE,TRUE
9365,W66367,W6,Wizz Air Abu Dhabi,8,A320,Narrowbody,JFK,20250625,17:35:00,212,157,191,853.9,TRUE,TRUE
9366,EY2610,EY,Etihad Airways,4,A350,Widebody,DXB,20250625,17:40:00,213,217,284,0.0,FALSE,TRUE
9367,EY3604,EY,Etihad Airways,6,A330,Widebody,ICN,20250625,18:15:00,220,213,282,2497.6,TRUE,TRUE
9368,EY9036,EY,Etihad Airways,7,A321,Narrowbody,DXB,20250625,18:25:00,222,147,214,0.0,FALSE,TRUE
9369,EY9527,EY,Etihad Airways,1,A380,Widebody,ICN,20250625,18:45:00,226,440,589,0.0,FALSE,TRUE
9370,EY9489,EY,Etihad Airways,7,A321,Narrowbody,JFK,20250625,18:50:00,227,157,206,2539.7,TRUE,TRUE
9371,G99351,G9,Air Arabia Abu Dhabi,8,A320,Narrowbody,ICN,20250625,19:05:00,230,147,208,1987.7,TRUE,TRUE
9372,W67508,W6,Wizz Air Abu Dhabi,7,A321,Narrowbody,FRA,20250625,19:05:00,230,145,213,0.0,FALSE,TRUE
9373,W69982,W6,Wizz Air Abu Dhabi,7,A321,Narrowbody,LHR,20250625,19:10:00,231,169,252,1534.1,TRUE,TRUE
9374,G91123,G9,Air Arabia Abu Dhabi,7,A321,Narrowbody,BKK,20250625,19:25:00,234,157,210,0.0,FALSE,TRUE
9375,EY2448,EY,Etihad Airways,4,A350,Widebody,BKK,20250625,19:35:00,236,261,365,7299.7,TRUE,TRUE
9376,EY1123,EY,Etihad Airways,2,B777,Widebody,CDG,20250625,19:45:00,238,271,360,4886.1,TRUE,TRUE
9377,W6651,W6,Wizz Air Abu Dhabi,8,A320,Narrowbody,KWI,20250625,19:50:00,239,152,212,0.0,FALSE,TRUE
9378,EY4172,EY,Etihad Airways,8,A320,Narrowbody,BKK,20250625,19:55:00,240,126,153,0.0,FALSE,TRUE
9379,EY9203,EY,Etihad Airways,8,A320,Narrowbody,FRA,20250625,20:15:00,244,162,197,819.6,TRUE,TRUE
9380,6E7457,6E,IndiGo,8,A320,Narrowbody,SIN,20250625,21:35:00,260,141,186,1235.3,TRUE,TRUE
9381,6E5579,6E,IndiGo,8,A320,Narrowbody,CDG,20250625,22:00:00,265,149,181,0.0,FALSE,TRUE
9382,EY9329,EY,Etihad Airways,7,A321,Narrowbody,BKK,20250625,22:45:00,274,183,250,0.0,FALSE,TRUE
9383,O35755,O3,SF Airlines,3,B747,Widebody,ICN,20250625,23:50:00,287,345,436,0.0,FALSE,TRUE
9384,G93750,G9,Air Arabia Abu Dhabi,7,A321,Narrowbody,JFK,20250626,00:50:00,11,179,246,0.0,FALSE,TRUE
9385,EY7128,EY,Etihad Airways,7,A321,Narrowbody,ICN,20250626,01:15:00,16,184,257,0.0,FALSE,TRUE
9386,G94484,G9,Air Arabia Abu Dhabi,8,A320,Narrowbody,SIN,20250626,02:50:00,35,147,193,1476.1,TRUE,TRUE
9387,UL3458,UL,SriLankan Airlines,9,B737,Narrowbody,CAI,20250626,03:25:00,42,134,174,0.0,FALSE,TRUE
9388,EY5932,EY,Etihad Airways,3,B747,Widebody,JNB,20250626,03:30:00,43,353,491,0.0,FALSE,TRUE
9389,EY1798,EY,Etihad Airways,3,B747,Widebody,CAI,20250626,04:30:00,55,295,397,7250.1,TRUE,TRUE
9390,6E2116,6E,IndiGo,8,A320,Narrowbody,FRA,20250626,05:50:00,71,152,214,0.0,FALSE,TRUE
9391,EY9409,EY,Etihad Airways,1,A380,Widebody,CAI,20250626,06:00:00,73,413,569,0.0,FALSE,TRUE
9392,EY1901,EY,Etihad Airways,4,A350,Widebody,DEL,20250626,06:00:00,73,256,334,0.0,FALSE,TRUE
9393,EY299,EY,Etihad Airways,1,A380,Widebody,JNB,20250626,06:10:00,75,411,551,11682.2,TRUE,TRUE
9394,EY5268,EY,Etihad Airways,5,B787,Widebody,KWI,20250626,06:35:00,80,261,346,3513.3,TRUE,TRUE
9395,W62844,W6,Wizz Air Abu Dhabi,8,A320,Narrowbody,BKK,20250626,06:50:00,83,139,194,0.0,FALSE,TRUE
9396,EY9473,EY,Etihad Airways,2,B777,Widebody,SIN,20250626,06:50:00,83,294,416,0.0,FALSE,TRUE
9397,SU8107,SU,Aeroflot,6,A330,Widebody,CAI,20250626,06:55:00,84,203,282,0.0,FALSE,TRUE
9398,G94342,G9,Air Arabia Abu Dhabi,8,A320,Narrowbody,KWI,20250626,07:00:00,85,136,191,848.1,TRUE,TRUE
9399,EY1777,EY,Etihad Airways,7,A321,Narrowbody,ICN,20250626,07:25:00,90,176,249,0.0,FALSE,TRUE
9400,EY8834,EY,Etihad Airways,6,A330,Widebody,HKG,20250626,07:45:00,94,195,268,0.0,FALSE,TRUE
9401,EY4551,EY,Etihad Airways,5,B787,Widebody,CDG,20250626,07:50:00,95,248,319,7133.7,TRUE,TRUE
9402,EY3230,EY,Etihad Airways,6,A330,Widebody,HKG,20250626,07:55:00,96,192,267,0.0,FALSE,TRUE
9403,MS5967,MS,EgyptAir,5,B787,Widebody,MUM,20250626,08:05:00,98,240,293,3779.5,TRUE,TRUE
9404,G96718,G9,Air Arabia Abu Dhabi,7,A321,Narrowbody,BKK,20250626,08:05:00,98,156,211,0.0,FALSE,TRUE
9405,G94653,G9,Air Arabia Abu Dhabi,8,A320,Narrowbody,JNB,20250626,09:00:00,109,133,198,968.3,TRUE,TRUE
9406,EY931,EY,Etihad Airways,7,A321,Narrowbody,NRT,20250626,09:05:00,110,178,266,1979.1,TRUE,TRUE
9407,G9788,G9,Air Arabia Abu Dhabi,8,A320,Narrowbody,ICN,20250626,09:15:00,112,126,158,1651.0,TRUE,TRUE
9408,G98068,G9,Air Arabia Abu Dhabi,7,A321,Narrowbody,ICN,20250626,09:15:00,112,187,226,1417.7,TRUE,TRUE
9409,EY9945,EY,Etihad Airways,8,A320,Narrowbody,CDG,20250626,09:15:00,112,134,190,0.0,FALSE,TRUE
9410,BS2697,BS,British International Helicopters,6,A330,Widebody,JNB,20250626,09:45:00,118,184,260,0.0,FALSE,TRUE
9411,EY9396,EY,Etihad Airways,3,B747,Widebody,JNB,20250626,09:45:00,118,343,422,0.0,FALSE,TRUE
9412,EY8954,EY,Etihad Airways,8,A320,Narrowbody,DXB,20250626,09:55:00,120,137,170,1314.2,TRUE,TRUE
9413,EY3511,EY,Etihad Airways,1,A380,Widebody,DXB,20250626,10:45:00,130,364,445,0.0,FALSE,TRUE
9414,G95648,G9,Air Arabia Abu Dhabi,8,A320,Narrowbody,MUM,20250626,10:50:00,131,165,220,0.0,FALSE,TRUE
9415,EY5210,EY,Etihad Airways,5,B787,Widebody,HKG,20250626,10:55:00,132,198,283,0.0,FALSE,TRUE
9416,G99999,G9,Air Arabia Abu Dhabi,8,A320,Narrowbody,JNB,20250626,11:00:00,133,170,230,1616.8,TRUE,TRUE
9417,EY3656,EY,Etihad Airways,4,A350,Widebody,SIN,20250626,11:00:00,133,264,346,5082.4,TRUE,TRUE
9418,EY9924,EY,Etihad Airways,5,B787,Widebody,DXB,20250626,11:10:00,135,206,303,2925.1,TRUE,TRUE
9419,EY7301,EY,Etihad Airways,1,A380,Widebody,CDG,20250626,11:40:00,141,442,546,0.0,FALSE,TRUE
9420,EY4584,EY,Etihad Airways,5,B787,Widebody,BKK,20250626,11:50:00,143,259,325,5997.7,TRUE,TRUE
9421,EY9312,EY,Etihad Airways,5,B787,Widebody,FRA,20250626,12:00:00,145,265,363,0.0,FALSE,TRUE
9422,6E1587,6E,IndiGo,7,A321,Narrowbody,MUM,20250626,12:15:00,148,150,196,0.0,FALSE,TRUE
9423,XY6469,XY,flynas,10,E190,Narrowbody,DXB,20250626,12:30:00,151,83,121,0.0,FALSE,TRUE
9424,EY6569,EY,Etihad Airways,2,B777,Widebody,JFK,20250626,12:35:00,152,310,464,8398.5,TRUE,TRUE
9425,G96792,G9,Air Arabia Abu Dhabi,8,A320,Narrowbody,HKG,20250626,12:45:00,154,168,216,0.0,FALSE,TRUE
9426,EY4704,EY,Etihad Airways,3,B747,Widebody,DEL,20250626,13:05:00,158,307,369,0.0,FALSE,TRUE
9427,EY5486,EY,Etihad Airways,7,A321,Narrowbody,FRA,20250626,13:05:00,158,180,261,1544.4,TRUE,TRUE
9428,EY7323,EY,Etihad Airways,7,A321,Narrowbody,HKG,20250626,13:05:00,158,182,244,0.0,FALSE,TRUE
9429,EY153,EY,Etihad Airways,1,A380,Widebody,KWI,20250626,13:50:00,167,414,589,0.0,FALSE,TRUE
9430,EY4237,EY,Etihad Airways,4,A350,Widebody,HKG,20250626,14:00:00,169,257,333,4933.8,TRUE,TRUE
9431,EY6553,EY,Etihad Airways,4,A350,Widebody,HKG,20250626,14:25:00,174,228,330,0.0,FALSE,TRUE
9432,EY2708,EY,Etihad Airways,8,A320,Narrowbody,KWI,20250626,14:55:00,180,163,240,0.0,FALSE,TRUE
9433,EY3023,EY,Etihad Airways,5,B787,Widebody,DXB,20250626,15:05:00,182,203,250,5805.6,TRUE,TRUE
9434,MS794,MS,EgyptAir,1,A380,Widebody,BKK,20250626,15:10:00,183,467,570,10919.1,TRUE,TRUE
9435,EY2667,EY,Etihad Airways,4,A350,Widebody,LHR,20250626,15:15:00,184,247,331,3330.6,TRUE,TRUE
9436,G9438,G9,Air Arabia Abu Dhabi,7,A321,Narrowbody,DEL,20250626,15:20:00,185,162,196,0.0,FALSE,TRUE
9437,EY6071,EY,Etihad Airways,1,A380,Widebody,SIN,20250626,15:20:00,185,438,529,10652.5,TRUE,TRUE
9438,EY1221,EY,Etihad Airways,2,B777,Widebody,CAI,20250626,15:25:00,186,281,357,9079.1,TRUE,TRUE
9439,EY304,EY,Etihad Airways,5,B787,Widebody,DEL,20250626,15:30:00,187,258,381,0.0,FALSE,TRUE
9440,W61411,W6,Wizz Air Abu Dhabi,7,A321,Narrowbody,CAI,20250626,16:15:00,196,145,202,0.0,FALSE,TRUE
9441,EY4592,EY,Etihad Airways,5,B787,Widebody,KWI,20250626,16:25:00,198,209,286,0.0,FALSE,TRUE
9442,W6185,W6,Wizz Air Abu Dhabi,7,A321,Narrowbody,LHR,20250626,16:40:00,201,169,243,0.0,FALSE,TRUE
9443,EY2941,EY,Etihad Airways,7,A321,Narrowbody,HKG,20250626,16:40:00,201,159,204,2421.9,TRUE,TRUE
