replenishment_id,from_station_id,to_station_id,date_key,before_period_id,equipment_id,scenario_id,qty_to_move,distance_km,estimated_time_min,priority,trigger_reason,status,is_active
1896,8,9,20250805,4,3,1,4,0.4,2,HIGH,Shortage,Recommended,TRUE
1897,6,7,20250806,1,1,1,4,0.4,2,HIGH,Shortage,Recommended,TRUE
1898,4,2,20250806,1,1,1,6,0.6,3,HIGH,Shortage,Recommended,TRUE
1899,3,2,20250806,1,2,1,3,0.1,2,HIGH,Shortage,Recommended,TRUE
1900,2,3,20250806,1,3,1,7,0.1,2,HIGH,Shortage,Recommended,TRUE
1901,2,5,20250806,1,3,1,3,1.2,5,MEDIUM,Shortage,Recommended,TRUE
1902,3,4,20250806,2,1,1,3,0.5,2,HIGH,Shortage,Recommended,TRUE
1903,1,2,20250806,2,1,1,5,0.2,2,HIGH,Shortage,Recommended,TRUE
1904,2,4,20250806,2,3,1,20,0.6,3,HIGH,Balance,Recommended,TRUE
1905,2,3,20250806,2,3,1,3,0.1,2,MEDIUM,Shortage,Recommended,TRUE
1906,6,2,20250806,3,1,1,14,1.3,6,HIGH,Shortage,Recommended,TRUE
1907,8,5,20250806,3,1,1,5,0.8,4,HIGH,Shortage,Recommended,TRUE
1908,2,3,20250806,3,3,1,42,0.1,2,HIGH,Shortage,Recommended,TRUE
1909,9,7,20250806,3,3,1,8,0.6,3,HIGH,Shortage,Recommended,TRUE
1910,2,6,20250806,3,3,1,21,1.3,6,HIGH,Shortage,Recommended,TRUE
1911,3,2,20250806,4,1,1,3,0.1,2,HIGH,Shortage,Recommended,TRUE
1912,3,2,20250806,4,2,1,3,0.1,2,HIGH,Shortage,Recommended,TRUE
1913,3,1,20250807,1,2,1,1,0.3,2,LOW,Shortage,Recommended,TRUE
1914,5,8,20250807,1,3,1,1,0.8,4,LOW,Shortage,Recommended,TRUE
1915,1,3,20250807,2,1,1,5,0.3,2,HIGH,Shortage,Recommended,TRUE
1916,9,8,20250807,2,3,1,12,0.4,2,HIGH,Shortage,Recommended,TRUE
1917,2,6,20250807,2,3,1,16,1.3,6,HIGH,Shortage,Recommended,TRUE
1918,2,4,20250807,3,3,1,41,0.6,3,HIGH,Shortage,Recommended,TRUE
1919,6,5,20250807,3,3,1,7,0.5,2,HIGH,Preventive,Recommended,TRUE
1920,8,7,20250807,3,3,1,3,0.2,2,MEDIUM,Shortage,Recommended,TRUE
1921,4,3,20250807,4,1,1,2,0.5,2,HIGH,Balance,Recommended,TRUE
1922,3,1,20250807,4,2,1,2,0.3,2,MEDIUM,Preventive,Recommended,TRUE
1923,8,2,20250808,1,1,1,6,1.8,8,HIGH,Shortage,Recommended,TRUE
1924,2,1,20250808,1,3,1,4,0.2,2,HIGH,Preventive,Recommended,TRUE
1925,7,6,20250808,1,2,1,2,0.4,2,MEDIUM,Shortage,Recommended,TRUE
1926,3,2,20250808,2,2,1,3,0.1,2,MEDIUM,Preventive,Recommended,TRUE
1927,9,10,20250808,2,3,1,3,0.4,2,MEDIUM,Balance,Recommended,TRUE
1928,2,4,20250808,2,3,1,2,0.6,3,MEDIUM,Shortage,Recommended,TRUE
1929,3,4,20250808,3,1,1,3,0.5,2,HIGH,Shortage,Recommended,TRUE
1930,1,2,20250808,3,1,1,5,0.2,2,HIGH,Shortage,Recommended,TRUE
1931,2,4,20250808,3,3,1,50,0.6,3,HIGH,Shortage,Recommended,TRUE
1932,2,9,20250808,3,3,1,14,2.2,9,HIGH,Balance,Recommended,TRUE
1933,2,5,20250808,3,3,1,7,1.2,5,HIGH,Shortage,Recommended,TRUE
1934,2,3,20250808,3,3,1,3,0.1,2,MEDIUM,Preventive,Recommended,TRUE
1935,2,8,20250808,3,3,1,1,1.8,8,LOW,Shortage,Recommended,TRUE
1936,4,1,20250808,4,1,1,2,0.8,4,HIGH,Shortage,Recommended,TRUE
1937,9,7,20250808,4,3,1,8,0.6,3,HIGH,Shortage,Recommended,TRUE
1938,9,6,20250809,1,3,1,20,1.0,4,HIGH,Shortage,Recommended,TRUE
1939,2,3,20250809,1,3,1,7,0.1,2,HIGH,Shortage,Recommended,TRUE
1940,8,5,20250809,2,3,1,1,0.8,4,HIGH,Shortage,Recommended,TRUE
1941,2,1,20250809,3,3,1,26,0.2,2,HIGH,Shortage,Recommended,TRUE
1942,8,6,20250809,3,3,1,11,0.6,3,HIGH,Shortage,Recommended,TRUE
1943,3,5,20250809,3,3,1,5,1.1,5,HIGH,Balance,Recommended,TRUE
1944,3,1,20250809,3,1,1,1,0.3,2,LOW,Shortage,Recommended,TRUE
1945,5,3,20250809,4,1,1,4,1.1,5,HIGH,Balance,Recommended,TRUE
1946,3,2,20250809,4,2,1,3,0.1,2,HIGH,Shortage,Recommended,TRUE
1947,2,1,20250809,4,3,1,4,0.2,2,HIGH,Shortage,Recommended,TRUE
1948,5,2,20250810,1,1,1,4,1.2,5,HIGH,Balance,Recommended,TRUE
1949,2,4,20250810,1,3,1,38,0.6,3,HIGH,Balance,Recommended,TRUE
1950,6,5,20250810,1,3,1,3,0.5,2,HIGH,Shortage,Recommended,TRUE
1951,5,4,20250810,1,2,1,1,0.6,3,LOW,Shortage,Recommended,TRUE
1952,2,3,20250810,2,3,1,19,0.1,2,HIGH,Shortage,Recommended,TRUE
1953,9,8,20250810,2,3,1,8,0.4,2,HIGH,Shortage,Recommended,TRUE
1954,8,7,20250810,3,1,1,13,0.2,2,HIGH,Shortage,Recommended,TRUE
1955,5,1,20250810,3,1,1,4,1.4,6,HIGH,Shortage,Recommended,TRUE
1956,9,6,20250810,3,1,1,7,1.0,4,HIGH,Shortage,Recommended,TRUE
1957,8,5,20250810,3,3,1,3,0.8,4,HIGH,Balance,Recommended,TRUE
1958,3,1,20250810,4,1,1,3,0.3,2,HIGH,Balance,Recommended,TRUE
1959,3,4,20250810,4,3,1,5,0.5,2,HIGH,Shortage,Recommended,TRUE
1960,4,2,20250811,1,2,1,3,0.6,3,HIGH,Shortage,Recommended,TRUE
1961,5,6,20250811,1,3,1,5,0.5,2,HIGH,Shortage,Recommended,TRUE
1962,2,3,20250811,1,3,1,15,0.1,2,HIGH,Shortage,Recommended,TRUE
1963,9,10,20250811,2,1,1,8,0.4,2,HIGH,Preventive,Recommended,TRUE
1964,1,3,20250811,2,2,1,2,0.3,2,MEDIUM,Preventive,Recommended,TRUE
1965,9,7,20250811,2,3,1,1,0.6,3,LOW,Shortage,Recommended,TRUE
1966,9,7,20250811,3,3,1,8,0.6,3,HIGH,Balance,Recommended,TRUE
1967,3,4,20250812,1,1,1,3,0.5,2,HIGH,Shortage,Recommended,TRUE
1968,2,3,20250812,1,3,1,3,0.1,2,MEDIUM,Balance,Recommended,TRUE
1969,9,8,20250812,1,3,1,1,0.4,2,LOW,Shortage,Recommended,TRUE
1970,1,3,20250812,2,1,1,5,0.3,2,HIGH,Preventive,Recommended,TRUE
1971,2,3,20250812,2,3,1,23,0.1,2,HIGH,Balance,Recommended,TRUE
1972,7,8,20250812,2,3,1,8,0.2,2,HIGH,Balance,Recommended,TRUE
1973,5,1,20250812,3,1,1,4,1.4,6,HIGH,Shortage,Recommended,TRUE
1974,10,9,20250812,3,1,1,12,0.4,2,HIGH,Balance,Recommended,TRUE
1975,6,2,20250812,3,1,1,6,1.3,6,HIGH,Balance,Recommended,TRUE
1976,2,4,20250812,3,3,1,19,0.6,3,HIGH,Shortage,Recommended,TRUE
1977,2,3,20250812,3,3,1,14,0.1,2,HIGH,Shortage,Recommended,TRUE
1978,2,6,20250812,3,3,1,12,1.3,6,HIGH,Balance,Recommended,TRUE
1979,5,4,20250812,4,1,1,4,0.6,3,HIGH,Shortage,Recommended,TRUE
1980,9,6,20250812,4,3,1,20,1.0,4,HIGH,Balance,Recommended,TRUE
1981,10,7,20250812,4,3,1,1,0.9,4,LOW,Shortage,Recommended,TRUE
1982,6,9,20250813,1,3,1,7,1.0,4,HIGH,Shortage,Recommended,TRUE
1983,3,4,20250813,2,1,1,3,0.5,2,HIGH,Shortage,Recommended,TRUE
1984,3,4,20250813,2,3,1,5,0.5,2,HIGH,Shortage,Recommended,TRUE
1985,8,10,20250813,2,3,1,11,0.8,4,HIGH,Shortage,Recommended,TRUE
1986,3,4,20250813,3,1,1,3,0.5,2,HIGH,Preventive,Recommended,TRUE
1987,5,6,20250813,3,1,1,9,0.5,2,HIGH,Balance,Recommended,TRUE
1988,8,7,20250813,3,1,1,7,0.2,2,HIGH,Balance,Recommended,TRUE
1989,9,6,20250813,3,3,1,20,1.0,4,HIGH,Shortage,Recommended,TRUE
1990,2,3,20250813,3,3,1,24,0.1,2,HIGH,Shortage,Recommended,TRUE
1991,2,10,20250813,3,3,1,23,2.5,10,HIGH,Shortage,Recommended,TRUE
1992,2,5,20250813,3,3,1,3,1.2,5,MEDIUM,Shortage,Recommended,TRUE
1993,5,1,20250813,3,1,1,1,1.4,6,LOW,Shortage,Recommended,TRUE
1994,8,7,20250813,4,1,1,7,0.2,2,HIGH,Shortage,Recommended,TRUE
1995,2,3,20250813,4,3,1,7,0.1,2,HIGH,Shortage,Recommended,TRUE
1996,1,3,20250814,1,2,1,4,0.3,2,HIGH,Preventive,Recommended,TRUE
1997,2,3,20250814,1,3,1,21,0.1,2,HIGH,Shortage,Recommended,TRUE
1998,7,8,20250814,1,3,1,6,0.2,2,HIGH,Shortage,Recommended,TRUE
1999,3,4,20250814,2,1,1,3,0.5,2,HIGH,Shortage,Recommended,TRUE
2000,7,8,20250814,2,3,1,18,0.2,2,HIGH,Shortage,Recommended,TRUE
2001,9,8,20250814,3,1,1,6,0.4,2,HIGH,Balance,Recommended,TRUE
2002,5,6,20250814,3,3,1,5,0.5,2,HIGH,Shortage,Recommended,TRUE
2003,9,10,20250814,3,3,1,13,0.4,2,HIGH,Shortage,Recommended,TRUE
2004,2,3,20250814,3,3,1,6,0.1,2,HIGH,Balance,Recommended,TRUE
2005,3,4,20250814,3,2,1,3,0.5,2,MEDIUM,Shortage,Recommended,TRUE
2006,3,4,20250814,4,3,1,5,0.5,2,HIGH,Shortage,Recommended,TRUE
2007,3,2,20250814,4,2,1,3,0.1,2,MEDIUM,Balance,Recommended,TRUE
2008,8,6,20250814,4,3,1,3,0.6,3,MEDIUM,Shortage,Recommended,TRUE
2009,8,7,20250815,1,1,1,13,0.2,2,HIGH,Shortage,Recommended,TRUE
2010,8,7,20250815,1,3,1,11,0.2,2,HIGH,Shortage,Recommended,TRUE
2011,2,3,20250815,1,3,1,19,0.1,2,HIGH,Shortage,Recommended,TRUE
2012,9,10,20250815,2,3,1,20,0.4,2,HIGH,Balance,Recommended,TRUE
2013,2,7,20250815,2,3,1,14,1.6,7,HIGH,Shortage,Recommended,TRUE
2014,7,6,20250815,3,1,1,15,0.4,2,HIGH,Shortage,Recommended,TRUE
2015,3,4,20250815,3,1,1,3,0.5,2,HIGH,Preventive,Recommended,TRUE
2016,2,4,20250815,3,3,1,49,0.6,3,HIGH,Shortage,Recommended,TRUE
2017,7,6,20250815,3,3,1,1,0.4,2,HIGH,Preventive,Recommended,TRUE
2018,8,9,20250815,3,3,1,3,0.4,2,HIGH,Balance,Recommended,TRUE
2019,2,5,20250815,3,3,1,6,1.2,5,HIGH,Shortage,Recommended,TRUE
2020,3,2,20250815,4,1,1,3,0.1,2,HIGH,Preventive,Recommended,TRUE
2021,9,8,20250815,4,3,1,5,0.4,2,HIGH,Shortage,Recommended,TRUE
2022,2,4,20250815,4,3,1,2,0.6,3,MEDIUM,Shortage,Recommended,TRUE
2023,6,3,20250816,1,1,1,13,1.2,5,HIGH,Shortage,Recommended,TRUE
2024,3,1,20250816,1,2,1,3,0.3,2,HIGH,Shortage,Recommended,TRUE
2025,2,4,20250816,1,3,1,39,0.6,3,HIGH,Shortage,Recommended,TRUE
2026,2,3,20250816,1,3,1,19,0.1,2,HIGH,Shortage,Recommended,TRUE
2027,5,4,20250816,1,2,1,1,0.6,3,LOW,Shortage,Recommended,TRUE
2028,4,2,20250816,3,1,1,2,0.6,3,HIGH,Shortage,Recommended,TRUE
2029,3,2,20250816,4,2,1,3,0.1,2,HIGH,Shortage,Recommended,TRUE
2030,7,8,20250817,1,1,1,9,0.2,2,HIGH,Shortage,Recommended,TRUE
2031,2,5,20250817,1,3,1,7,1.2,5,HIGH,Shortage,Recommended,TRUE
2032,5,3,20250817,1,1,1,3,1.1,5,MEDIUM,Shortage,Recommended,TRUE
2033,7,6,20250817,2,1,1,8,0.4,2,HIGH,Shortage,Recommended,TRUE
2034,7,5,20250817,2,3,1,3,0.7,3,MEDIUM,Shortage,Recommended,TRUE
2035,3,4,20250817,3,1,1,3,0.5,2,HIGH,Shortage,Recommended,TRUE
2036,3,2,20250817,3,2,1,3,0.1,2,HIGH,Balance,Recommended,TRUE
2037,3,6,20250817,3,3,1,5,1.2,5,HIGH,Shortage,Recommended,TRUE
2038,2,4,20250817,3,3,1,39,0.6,3,HIGH,Shortage,Recommended,TRUE
2039,10,8,20250817,3,3,1,1,0.8,4,HIGH,Shortage,Recommended,TRUE
2040,2,1,20250817,3,3,1,12,0.2,2,HIGH,Shortage,Recommended,TRUE
2041,7,6,20250817,3,1,1,3,0.4,2,MEDIUM,Shortage,Recommended,TRUE
2042,9,10,20250817,4,1,1,10,0.4,2,HIGH,Balance,Recommended,TRUE
2043,3,4,20250817,4,1,1,3,0.5,2,HIGH,Balance,Recommended,TRUE
2044,5,1,20250817,4,1,1,2,1.4,6,MEDIUM,Shortage,Recommended,TRUE
2045,5,2,20250818,1,1,1,2,1.2,5,HIGH,Shortage,Recommended,TRUE
2046,8,7,20250818,1,1,1,4,0.2,2,HIGH,Shortage,Recommended,TRUE
2047,9,7,20250818,1,3,1,2,0.6,3,HIGH,Shortage,Recommended,TRUE
2048,7,6,20250818,2,1,1,5,0.4,2,HIGH,Shortage,Recommended,TRUE
2049,9,6,20250818,2,3,1,13,1.0,4,HIGH,Shortage,Recommended,TRUE
2050,4,3,20250818,3,1,1,2,0.5,2,HIGH,Balance,Recommended,TRUE
2051,9,10,20250818,3,1,1,8,0.4,2,HIGH,Balance,Recommended,TRUE
2052,2,4,20250818,3,3,1,10,0.6,3,HIGH,Shortage,Recommended,TRUE
2053,9,8,20250818,3,1,1,2,0.4,2,MEDIUM,Shortage,Recommended,TRUE
2054,3,1,20250818,3,2,1,1,0.3,2,LOW,Shortage,Recommended,TRUE
2055,5,6,20250818,4,3,1,5,0.5,2,HIGH,Shortage,Recommended,TRUE
2056,3,4,20250818,4,3,1,5,0.5,2,HIGH,Balance,Recommended,TRUE
2057,3,1,20250818,4,1,1,1,0.3,2,LOW,Balance,Recommended,TRUE
2058,3,1,20250819,1,1,1,3,0.3,2,HIGH,Shortage,Recommended,TRUE
2059,2,7,20250819,1,3,1,9,1.6,7,HIGH,Shortage,Recommended,TRUE
2060,3,2,20250819,2,2,1,3,0.1,2,HIGH,Shortage,Recommended,TRUE
2061,7,5,20250819,2,3,1,13,0.7,3,HIGH,Shortage,Recommended,TRUE
2062,1,3,20250819,2,1,1,3,0.3,2,MEDIUM,Shortage,Recommended,TRUE
2063,1,3,20250819,3,1,1,5,0.3,2,HIGH,Shortage,Recommended,TRUE
2064,7,6,20250819,3,1,1,4,0.4,2,HIGH,Shortage,Recommended,TRUE
2065,5,1,20250819,3,2,1,4,1.4,6,HIGH,Shortage,Recommended,TRUE
2066,2,3,20250819,3,3,1,31,0.1,2,HIGH,Balance,Recommended,TRUE
2067,2,1,20250819,4,3,1,4,0.2,2,HIGH,Balance,Recommended,TRUE
2068,9,10,20250820,1,1,1,15,0.4,2,HIGH,Balance,Recommended,TRUE
2069,4,6,20250820,1,3,1,2,0.7,3,HIGH,Shortage,Recommended,TRUE
2070,2,5,20250820,1,3,1,51,1.2,5,HIGH,Shortage,Recommended,TRUE
2071,9,8,20250820,1,3,1,1,0.4,2,LOW,Balance,Recommended,TRUE
2072,10,7,20250820,2,3,1,6,0.9,4,HIGH,Shortage,Recommended,TRUE
2073,2,4,20250820,3,3,1,26,0.6,3,HIGH,Shortage,Recommended,TRUE
2074,10,9,20250820,3,3,1,4,0.4,2,HIGH,Shortage,Recommended,TRUE
2075,3,2,20250820,3,2,1,3,0.1,2,MEDIUM,Shortage,Recommended,TRUE
2076,10,7,20250820,3,3,1,3,0.9,4,MEDIUM,Shortage,Recommended,TRUE
2077,2,3,20250820,4,3,1,12,0.1,2,HIGH,Preventive,Recommended,TRUE
2078,1,2,20250821,1,1,1,5,0.2,2,HIGH,Shortage,Recommended,TRUE
2079,2,4,20250821,1,3,1,34,0.6,3,HIGH,Preventive,Recommended,TRUE
2080,4,3,20250821,2,1,1,2,0.5,2,HIGH,Balance,Recommended,TRUE
2081,7,5,20250821,2,1,1,5,0.7,3,HIGH,Shortage,Recommended,TRUE
2082,2,3,20250821,2,3,1,38,0.1,2,HIGH,Shortage,Recommended,TRUE
2083,8,7,20250821,3,1,1,5,0.2,2,HIGH,Balance,Recommended,TRUE
2084,1,2,20250821,3,1,1,5,0.2,2,HIGH,Shortage,Recommended,TRUE
2085,9,7,20250821,3,3,1,13,0.6,3,HIGH,Balance,Recommended,TRUE
2086,10,8,20250821,3,3,1,7,0.8,4,HIGH,Shortage,Recommended,TRUE
2087,4,5,20250822,1,3,1,3,0.6,3,MEDIUM,Shortage,Recommended,TRUE
2088,9,10,20250822,1,3,1,3,0.4,2,MEDIUM,Shortage,Recommended,TRUE
2089,9,8,20250822,2,3,1,14,0.4,2,HIGH,Shortage,Recommended,TRUE
2090,2,3,20250822,2,3,1,2,0.1,2,MEDIUM,Shortage,Recommended,TRUE
2091,3,1,20250822,2,1,1,1,0.3,2,LOW,Shortage,Recommended,TRUE
2092,3,4,20250822,3,1,1,3,0.5,2,HIGH,Shortage,Recommended,TRUE
2093,5,2,20250822,3,1,1,4,1.2,5,HIGH,Shortage,Recommended,TRUE
2094,2,4,20250822,3,3,1,52,0.6,3,HIGH,Shortage,Recommended,TRUE
2095,9,10,20250822,3,3,1,1,0.4,2,HIGH,Shortage,Recommended,TRUE
2096,2,3,20250822,3,3,1,1,0.1,2,LOW,Shortage,Recommended,TRUE
2097,3,2,20250822,4,1,1,3,0.1,2,HIGH,Preventive,Recommended,TRUE
2098,2,1,20250822,4,3,1,27,0.2,2,HIGH,Shortage,Recommended,TRUE
2099,6,5,20250822,4,3,1,2,0.5,2,MEDIUM,Shortage,Recommended,TRUE
2100,6,5,20250823,1,3,1,3,0.5,2,MEDIUM,Shortage,Recommended,TRUE
2101,9,7,20250823,2,3,1,13,0.6,3,HIGH,Balance,Recommended,TRUE
2102,3,4,20250823,2,3,1,5,0.5,2,HIGH,Shortage,Recommended,TRUE
2103,1,2,20250823,3,2,1,4,0.2,2,HIGH,Balance,Recommended,TRUE
2104,9,10,20250823,3,3,1,4,0.4,2,HIGH,Shortage,Recommended,TRUE
2105,3,1,20250824,1,1,1,3,0.3,2,HIGH,Balance,Recommended,TRUE
2106,1,3,20250824,1,2,1,3,0.3,2,MEDIUM,Balance,Recommended,TRUE
2107,4,1,20250824,2,1,1,2,0.8,4,HIGH,Shortage,Recommended,TRUE
2108,2,3,20250824,2,3,1,7,0.1,2,HIGH,Balance,Recommended,TRUE
2109,5,4,20250824,3,1,1,10,0.6,3,HIGH,Balance,Recommended,TRUE
2110,6,3,20250824,3,1,1,8,1.2,5,HIGH,Shortage,Recommended,TRUE
2111,2,4,20250824,3,3,1,65,0.6,3,HIGH,Shortage,Recommended,TRUE
2112,9,8,20250824,3,3,1,20,0.4,2,HIGH,Balance,Recommended,TRUE
2113,10,7,20250824,3,3,1,1,0.9,4,HIGH,Shortage,Recommended,TRUE
2114,2,1,20250824,3,3,1,16,0.2,2,HIGH,Balance,Recommended,TRUE
2115,2,3,20250824,3,3,1,7,0.1,2,HIGH,Balance,Recommended,TRUE
2116,3,2,20250824,3,2,1,3,0.1,2,MEDIUM,Shortage,Recommended,TRUE
2117,2,5,20250824,3,3,1,1,1.2,5,LOW,Shortage,Recommended,TRUE
2118,3,2,20250824,4,1,1,3,0.1,2,HIGH,Balance,Recommended,TRUE
2119,8,7,20250824,4,1,1,3,0.2,2,HIGH,Balance,Recommended,TRUE
2120,6,7,20250824,4,3,1,15,0.4,2,HIGH,Balance,Recommended,TRUE
2121,5,10,20250824,4,3,1,5,1.4,6,HIGH,Shortage,Recommended,TRUE
2122,8,7,20250825,1,1,1,13,0.2,2,HIGH,Shortage,Recommended,TRUE
2123,3,4,20250825,1,1,1,3,0.5,2,HIGH,Shortage,Recommended,TRUE
2124,1,3,20250825,1,2,1,1,0.3,2,HIGH,Shortage,Recommended,TRUE
2125,10,8,20250825,1,3,1,5,0.8,4,HIGH,Shortage,Recommended,TRUE
2126,4,5,20250825,2,3,1,7,0.6,3,HIGH,Shortage,Recommended,TRUE
2127,5,3,20250825,3,1,1,9,1.1,5,HIGH,Shortage,Recommended,TRUE
2128,2,4,20250825,3,3,1,30,0.6,3,HIGH,Shortage,Recommended,TRUE
2129,2,3,20250825,3,3,1,6,0.1,2,HIGH,Balance,Recommended,TRUE
2130,3,1,20250825,3,2,1,2,0.3,2,MEDIUM,Shortage,Recommended,TRUE
2131,9,10,20250825,3,3,1,1,0.4,2,LOW,Shortage,Recommended,TRUE
2132,3,2,20250825,4,1,1,3,0.1,2,HIGH,Shortage,Recommended,TRUE
2133,3,4,20250825,4,3,1,5,0.5,2,HIGH,Shortage,Recommended,TRUE
2134,7,5,20250826,1,3,1,6,0.7,3,HIGH,Shortage,Recommended,TRUE
2135,2,1,20250826,1,3,1,12,0.2,2,HIGH,Balance,Recommended,TRUE
2136,8,1,20250826,2,1,1,13,2.0,8,HIGH,Shortage,Recommended,TRUE
2137,9,7,20250826,2,1,1,8,0.6,3,HIGH,Shortage,Recommended,TRUE
2138,9,3,20250826,2,1,1,7,2.1,9,HIGH,Balance,Recommended,TRUE
2139,8,6,20250826,2,3,1,3,0.6,3,HIGH,Shortage,Recommended,TRUE
2140,9,7,20250826,2,3,1,20,0.6,3,HIGH,Preventive,Recommended,TRUE
2141,5,4,20250826,3,1,1,10,0.6,3,HIGH,Shortage,Recommended,TRUE
2142,7,8,20250826,3,1,1,10,0.2,2,HIGH,Shortage,Recommended,TRUE
2143,9,7,20250826,3,3,1,8,0.6,3,HIGH,Shortage,Recommended,TRUE
2144,2,1,20250826,3,3,1,8,0.2,2,HIGH,Shortage,Recommended,TRUE
2145,5,6,20250826,3,3,1,5,0.5,2,HIGH,Shortage,Recommended,TRUE
2146,3,1,20250826,3,2,1,3,0.3,2,MEDIUM,Shortage,Recommended,TRUE
2147,2,4,20250826,4,3,1,9,0.6,3,HIGH,Shortage,Recommended,TRUE
2148,9,10,20250826,4,3,1,4,0.4,2,HIGH,Shortage,Recommended,TRUE
2149,2,3,20250826,4,3,1,2,0.1,2,MEDIUM,Shortage,Recommended,TRUE
2150,1,3,20250827,1,1,1,5,0.3,2,HIGH,Shortage,Recommended,TRUE
2151,5,2,20250827,1,1,1,4,1.2,5,HIGH,Balance,Recommended,TRUE
2152,2,3,20250827,1,3,1,26,0.1,2,HIGH,Shortage,Recommended,TRUE
2153,8,5,20250827,1,3,1,11,0.8,4,HIGH,Shortage,Recommended,TRUE
2154,5,2,20250827,2,1,1,4,1.2,5,HIGH,Shortage,Recommended,TRUE
2155,6,1,20250827,2,1,1,7,1.5,6,HIGH,Balance,Recommended,TRUE
2156,2,1,20250827,2,3,1,16,0.2,2,HIGH,Balance,Recommended,TRUE
2157,8,9,20250827,2,3,1,7,0.4,2,HIGH,Balance,Recommended,TRUE
2158,5,2,20250827,3,1,1,1,1.2,5,HIGH,Balance,Recommended,TRUE
2159,7,3,20250827,3,1,1,2,1.6,7,HIGH,Shortage,Recommended,TRUE
2160,2,4,20250827,3,3,1,32,0.6,3,HIGH,Shortage,Recommended,TRUE
2161,9,8,20250827,3,3,1,5,0.4,2,HIGH,Shortage,Recommended,TRUE
2162,2,4,20250828,2,3,1,10,0.6,3,HIGH,Shortage,Recommended,TRUE
2163,6,5,20250828,2,1,1,2,0.5,2,MEDIUM,Shortage,Recommended,TRUE
2164,7,3,20250828,3,1,1,4,1.6,7,HIGH,Balance,Recommended,TRUE
2165,8,5,20250828,3,1,1,1,0.8,4,HIGH,Shortage,Recommended,TRUE
2166,1,2,20250828,3,2,1,4,0.2,2,HIGH,Shortage,Recommended,TRUE
2167,9,6,20250828,3,3,1,8,1.0,4,HIGH,Shortage,Recommended,TRUE
2168,10,7,20250828,3,3,1,13,0.9,4,HIGH,Shortage,Recommended,TRUE
2169,2,5,20250828,3,3,1,31,1.2,5,HIGH,Shortage,Recommended,TRUE
2170,9,1,20250828,3,1,1,1,2.5,10,LOW,Shortage,Recommended,TRUE
2171,5,3,20250828,3,2,1,1,1.1,5,LOW,Preventive,Recommended,TRUE
2172,2,1,20250828,4,3,1,4,0.2,2,HIGH,Shortage,Recommended,TRUE
2173,4,5,20250829,1,1,1,2,0.6,3,HIGH,Balance,Recommended,TRUE
2174,3,2,20250829,1,2,1,3,0.1,2,HIGH,Shortage,Recommended,TRUE
2175,7,6,20250829,1,3,1,18,0.4,2,HIGH,Shortage,Recommended,TRUE
2176,3,8,20250829,1,3,1,5,1.7,7,HIGH,Shortage,Recommended,TRUE
2177,1,2,20250829,2,1,1,5,0.2,2,HIGH,Shortage,Recommended,TRUE
2178,5,4,20250829,2,1,1,4,0.6,3,HIGH,Balance,Recommended,TRUE
2179,6,2,20250829,3,1,1,6,1.3,6,HIGH,Balance,Recommended,TRUE
2180,7,8,20250829,3,1,1,4,0.2,2,HIGH,Shortage,Recommended,TRUE
2181,7,5,20250829,3,3,1,5,0.7,3,HIGH,Shortage,Recommended,TRUE
2182,3,2,20250829,3,2,1,3,0.1,2,MEDIUM,Balance,Recommended,TRUE
2183,6,1,20250829,3,1,1,1,1.5,6,LOW,Shortage,Recommended,TRUE
2184,3,1,20250829,4,1,1,3,0.3,2,HIGH,Shortage,Recommended,TRUE
2185,4,2,20250829,4,2,1,4,0.6,3,HIGH,Shortage,Recommended,TRUE
2186,8,7,20250829,4,3,1,6,0.2,2,HIGH,Shortage,Recommended,TRUE
2187,2,3,20250829,4,3,1,2,0.1,2,MEDIUM,Balance,Recommended,TRUE
2188,7,6,20250830,1,1,1,16,0.4,2,HIGH,Balance,Recommended,TRUE
2189,8,6,20250830,1,3,1,4,0.6,3,HIGH,Shortage,Recommended,TRUE
2190,2,4,20250830,1,3,1,8,0.6,3,HIGH,Shortage,Recommended,TRUE
2191,2,3,20250830,1,3,1,3,0.1,2,MEDIUM,Shortage,Recommended,TRUE
2192,1,3,20250830,1,2,1,1,0.3,2,LOW,Balance,Recommended,TRUE
2193,1,3,20250830,2,1,1,5,0.3,2,HIGH,Shortage,Recommended,TRUE
2194,4,2,20250830,2,2,1,3,0.6,3,MEDIUM,Shortage,Recommended,TRUE
2195,8,6,20250830,3,1,1,7,0.6,3,HIGH,Balance,Recommended,TRUE
2196,1,3,20250830,3,1,1,5,0.3,2,HIGH,Balance,Recommended,TRUE
2197,2,4,20250830,3,3,1,79,0.6,3,HIGH,Shortage,Recommended,TRUE
2198,10,5,20250830,3,3,1,5,1.4,6,HIGH,Balance,Recommended,TRUE
2199,1,8,20250830,3,3,1,1,2.0,8,HIGH,Shortage,Recommended,TRUE
2200,3,4,20250830,4,1,1,3,0.5,2,HIGH,Shortage,Recommended,TRUE
2201,9,10,20250830,4,1,1,4,0.4,2,HIGH,Shortage,Recommended,TRUE
2202,9,10,20250830,4,3,1,11,0.4,2,HIGH,Balance,Recommended,TRUE
2203,5,4,20250831,1,1,1,10,0.6,3,HIGH,Shortage,Recommended,TRUE
2204,4,3,20250831,1,2,1,3,0.5,2,HIGH,Preventive,Recommended,TRUE
